action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
306500105,1,10,30,1,1,2.0,0.0,0.15,90.0,0.0,0.0,0.0,2,3,-1,7,0,1,"提高自己的魔攻",""
306500201,1,1,2,0,0,8.0,12.0,0.25,0.0,0.0,0.0,0.0,1,1,-1,3,0,4,"對前方範圍造成魔法傷害",""
306500202,1,3,3,0,0,50.0,0.0,1500.0,0.0,0.0,0.0,2.0,1,1,-1,1,0,4,"擊退目標",""
306500203,1,23,970,306500204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,4,"當目標的 HP 在 70% 以下時",""
306500204,1,11,1,0,0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,4,"使目標混亂",""
306500301,1,1,1,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1,1,-1,3,0,3,"對前方兩名敵人使用一般攻擊",""
306600101,1,1,2,0,0,8.0,12.0,0.5,0.0,0.0,0.0,0.0,1,3,-1,3,0,99,"全體魔法傷害",""
306600102,1,9,1,0,0,115.0,6.0,6.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,99,"對目標放毒",""
306600103,1,9,4,0,0,115.0,6.0,6.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,99,"對目標放猛毒",""
306600104,1,10,21,0,1,2.0,40.0,0.0,8.0,0.0,0.0,0.0,1,1,110,1,0,99,"降低鎖定的目標的物理防禦",""
306600105,1,10,41,0,1,2.0,40.0,0.0,8.0,0.0,0.0,0.0,1,1,110,1,0,99,"降低鎖定的目標的物理防禦",""
306600201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"對最接近的 1 名角色進行鎖定",""
306600202,1,1,2,0,0,8.0,8.0,0.7,0.0,0.0,0.0,0.0,1,1,110,1,0,99,"對目標中心造成範圍魔法傷害",""
306600203,1,9,4,0,0,115.0,6.0,6.0,0.0,0.0,0.0,0.0,1,1,110,1,0,99,"對鎖定的目標造成猛毒",""
306600204,1,16,1,0,0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"依有效的數量來恢復 Tp",""
306700101,1,46,1,1,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"Ub_全體物理傷害",""
306700102,1,23,500,306700103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
306700103,1,1,1,0,0,50.0,8.0,1.5,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定○則追加傷害",""
306700201,1,18,1,306700202,0,0.1,0.0,12.0,0.0,0.0,0.0,0.0,1,1,-1,7,0,1,"傷害蓄力",""
306700202,1,36,3,0,0,0.0,0.0,0.0,0.0,1.5,0.0,2160.0,1,3,2160,3,0,1,"攻擊領域",""
306700203,1,1,1,0,0,2.0,0.7,0.3,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"全體傷害",""
306700204,1,10,20,1,0,2.0,15.0,0.0,12.0,0.0,0.0,0.0,2,1,0,7,0,1,"中幅度提升自身物防",""
306700205,1,10,21,1,0,2.0,50.0,0.0,6.0,0.0,0.0,0.0,2,1,0,7,0,1,"大幅度降低自己的物防",""
306700301,1,46,1,1,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"對前方 3 人進行物理攻擊",""
306700302,1,8,7,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,3,"命中即燒傷",""
306700303,1,23,950,306700304,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3000,1,0,3,"若對象的 HP 在 50% 以下時",""
306700304,1,9,2,0,0,120.0,15.0,10.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,3,"造成火傷",""
306700401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觸發效果",""
306700402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
306700403,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"物理攻擊增益",""
306700404,1,22,1,30670302,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變更",""
306700501,1,47,1,900,1500,300.0,30.0,1.1,0.0,1.5,2.0,10000.0,1,1,3000,4,0,3,"對前方 3 人進行物理攻擊",""
306700502,1,9,2,0,0,115.0,10.0,6.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,3,"命中即燒傷",""
306700503,1,23,950,306700504,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3000,1,0,3,"若對象的 HP 在 50% 以下時",""
306700504,1,9,2,0,0,115.0,10.0,12.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,3,"火傷的效果時間變 2 倍",""
306700601,1,1,2,0,0,3.0,0.7,0.3,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"全體傷害",""
306700602,1,8,1,0,0,0.2,0.0,120.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"命中即緩速",""
306700701,1,8,2,0,0,6.0,0.0,10.0,0.0,0.0,0.0,2.0,1,3,3000,3,0,99,"加速",""
306700702,1,10,10,1,0,1.0,1000.0,0.0,10.0,0.0,0.0,2.0,1,3,3000,3,0,99,"物理攻擊增益",""
306700703,1,10,30,1,0,1.0,1000.0,0.0,10.0,0.0,0.0,2.0,1,3,3000,3,0,99,"魔法攻擊增益",""
306700801,1,17,3,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觸發效果",""
306700802,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
306700803,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"物理攻擊增益",""
306700804,1,22,1,30670602,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變更",""
306700901,1,47,1,900,1500,100.0,20.0,1.1,0.0,1.5,2.0,10000.0,1,3,2160,3,0,99,"對全體進行攻擊",""
306700902,1,9,2,0,0,30.0,1.8,180.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"命中即燒傷",""
306707101,1,46,1,1,0,35.0,0.1,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"Ub_全體物理傷害",""
306707102,1,23,500,306707103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
306707103,1,1,1,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定○則追加傷害",""
306707201,1,18,1,306707202,0,0.1,0.0,12.0,0.0,0.0,0.0,0.0,1,1,-1,7,0,1,"傷害蓄力",""
306707202,1,36,3,0,0,0.0,0.0,0.0,0.0,1.5,0.0,2160.0,1,3,2160,3,0,1,"攻擊領域",""
306707203,1,1,1,0,0,2.0,0.7,0.3,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"全體傷害",""
306707204,1,10,20,1,0,2.0,15.0,0.0,12.0,0.0,0.0,0.0,2,1,0,7,0,1,"中幅度提升自身物防",""
306707205,1,10,21,1,0,2.0,50.0,0.0,6.0,0.0,0.0,0.0,2,1,0,7,0,1,"大幅度降低自己的物防",""
306707301,1,46,1,1,0,24.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"對前方 3 人進行物理攻擊",""
306707302,1,8,7,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,3,"命中即暈眩",""
306707303,1,23,940,306707304,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3000,1,0,3,"當該對象的HP低於40%時",""
306707304,1,9,2,0,0,100.0,3.0,18.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,3,"造成火傷",""
306707401,1,17,3,0,0,100.0,0.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觸發效果",""
306707402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
306707403,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"物理攻擊增益",""
306707404,1,22,1,30671002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變更",""
306800101,1,46,1,2,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"全體魔法傷害",""
306800102,1,10,41,1,0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,1,3,3000,3,0,99,"使目標魔防中幅度下降",""
306800201,1,47,2,1000,1500,600.0,60.0,0.0,0.0,1.5,2.0,10000.0,1,1,3000,3,1,2,"對物理攻擊最高的前 2 名進行中幅度的魔法攻擊",""
306800202,1,8,7,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,3000,3,1,2,"對物理攻擊最高的前 2 名進行中幅度的魔法攻擊",""
306800301,1,47,2,500,1200,150.0,3.0,0.0,0.0,1.5,2.0,10000.0,1,1,3000,3,0,2,"對物理攻擊最高的前 2 名進行小幅度的魔法攻擊",""
306800302,1,16,2,0,0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"TP 減少",""
306800303,1,9,3,0,0,50.0,2.0,14.0,14.0,0.0,0.0,0.0,1,1,3000,3,0,2,"造成詛咒",""
306800304,1,10,11,1,0,2.0,90.0,0.0,14.0,0.0,0.0,0.0,1,1,3000,3,0,2,"物攻下降",""
306800401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觸發效果",""
306800402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
306800403,1,10,30,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"魔法攻擊增益",""
306800404,1,22,1,30680202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變更",""
306800501,1,47,2,500,1200,150.0,20.0,0.0,0.0,1.5,2.0,10000.0,1,1,3000,3,0,3,"對物理攻擊最高的前 2 名進行小幅度的魔法攻擊",""
306800502,1,16,2,0,0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"TP 減少",""
306800503,1,9,3,0,0,100.0,8.0,12.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"造成詛咒",""
306800504,1,11,1,0,0,12.0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"物攻下降",""
306800505,1,8,2,0,0,1.8,0.0,12.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"附加加速",""
306800506,1,10,81,1,0,2.0,90.0,0.0,12.0,0.0,0.0,0.0,1,1,3000,3,0,3,"魔防下降",""
306800507,1,10,21,1,0,2.0,30.0,0.0,12.0,0.0,0.0,0.0,1,1,3000,3,0,2,"造成中毒",""
306800601,1,16,2,0,0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"TP 減少",""
306800602,1,9,3,0,0,9999.0,0.0,10.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"造成詛咒",""
306800603,1,10,21,1,0,2.0,50.0,0.0,10.0,0.0,0.0,0.0,2,3,-1,7,0,1,"物攻下降",""
306800701,1,17,3,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觸發效果",""
306800702,1,8,2,0,0,1.18,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
306800703,1,10,30,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"魔法攻擊增益",""
306800704,1,22,1,30680602,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變更",""
306800801,1,52,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"給予自己距離的變更",""
306807101,1,46,1,2,0,20.0,0.1,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"全體魔法傷害",""
306807102,1,10,41,1,0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,1,3,3000,3,0,99,"使目標魔防中幅度下降",""
306807201,1,46,1,2,0,4.5,0.15,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,1,2,"對從前方數來第2、3名的2位使用中幅度魔法攻擊",""
306807202,1,8,7,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,3000,3,1,2,"硬直",""
306807301,1,47,2,500,1200,150.0,3.0,0.0,0.0,1.0,1.0,10000.0,1,1,3000,3,0,2,"對前方2人使用小幅度魔法攻擊",""
306807302,1,16,2,0,0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"TP 減少",""
306807303,1,9,3,0,0,50.0,2.0,14.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"造成詛咒",""
306807304,1,10,11,1,0,2.0,90.0,0.0,14.0,0.0,0.0,0.0,1,1,3000,3,0,2,"物攻下降",""
306807401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觸發效果",""
306807402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
306807403,1,10,30,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"魔法攻擊增益",""
306807404,1,22,1,30680202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變更",""
306900101,1,10,10,1,0,1.0,50.0,3.0,20.0,0.0,0.0,2.0,2,3,-1,7,0,1,"物攻增益",""
306900102,1,10,30,1,0,1.0,50.0,3.0,20.0,0.0,0.0,2.0,2,3,-1,7,0,1,"魔攻增益",""
306900103,1,1,1,0,0,6.0,6.0,6.0,0.14,0.0,0.0,0.0,1,3,-1,1,0,99,"對全體敵人造成傷害(物理)",""
306900104,1,1,2,0,0,6.0,6.0,6.0,0.14,0.0,0.0,0.0,1,3,-1,1,0,99,"對全體敵人造成傷害(魔法)",""
306900201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3000,3,0,1,"對前方範圍使用魔法攻擊",""
306900202,1,1,2,0,0,5.0,5.0,3.0,0.1,0.0,0.0,0.0,1,2,70,3,0,3,"對前方範圍使用魔法攻擊",""
306900301,1,1,1,0,0,7.0,7.0,5.0,0.057,0.0,0.0,0.0,1,3,-1,1,0,99,"對全體敵人造成傷害(物理)",""
306901101,1,10,10,1,0,1.0,50.0,3.0,20.0,0.0,0.0,2.0,2,3,-1,7,0,1,"物攻增益",""
306901102,1,10,30,1,0,1.0,50.0,3.0,20.0,0.0,0.0,2.0,2,3,-1,7,0,1,"魔攻增益",""
306901103,1,1,1,0,0,6.0,6.0,6.0,0.14,0.0,0.0,0.0,1,3,-1,1,0,99,"對全體敵人造成傷害(物理)",""
306901104,1,1,2,0,0,6.0,6.0,6.0,0.14,0.0,0.0,0.0,1,3,-1,1,0,99,"對全體敵人造成傷害(魔法)",""
306901201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3000,3,0,1,"對前方範圍使用魔法攻擊",""
306901202,1,1,2,0,0,5.0,5.0,3.0,0.1,0.0,0.0,0.0,1,2,70,3,0,3,"對前方範圍使用魔法攻擊",""
306901301,1,1,1,0,0,7.0,7.0,5.0,0.057,0.0,0.0,0.0,1,3,-1,1,0,99,"對全體敵人造成傷害(物理)",""
306901401,1,17,9,0,0,100.0,0.0,18.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901402,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901403,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901501,1,17,9,0,0,100.0,0.0,18.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901502,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901503,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901601,1,17,9,0,0,100.0,0.0,18.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901602,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901603,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306901701,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
306901702,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
307000101,1,1,1,0,0,120.0,45.0,3.0,0.02,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
307000201,1,1,1,0,0,55.0,25.0,2.5,0.02,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
307000202,1,3,3,0,0,3000.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,3000,3,0,99,"",""
307000301,1,18,1,307000302,0,0.015,0.002,4.0,0.0,0.0,0.0,0.0,1,1,-1,7,0,1,"",""
307000302,1,36,3,0,0,0.0,9.0,0.4,0.0,1.5,0.0,3000.0,1,3,3000,3,0,1,"",""
307000303,1,1,1,0,0,40.0,9.0,1.2,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
307000304,1,8,3,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"加速",""
307000305,1,10,10,1,0,2.0,40.0,0.0,11.0,0.0,0.0,1.0,2,3,-1,7,0,1,"物理攻擊增益",""
307000401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"行動模式變更",""
307000402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"觸發效果",""
307000403,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
307000404,1,22,1,30700302,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"物理攻擊增益",""
307000501,1,17,3,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"行動模式變更",""
307000502,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307000503,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307000504,1,22,1,30700702,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
307000601,1,1,1,0,0,270.0,10.0,0.8,0.04,0.0,2.0,10000.0,1,1,3000,3,0,3,"",""
307004301,1,18,1,307004302,0,0.015,0.002,4.0,0.0,0.0,0.0,0.0,1,1,-1,7,0,1,"反擊　SP2　蓄力",""
307004302,1,36,3,0,0,0.0,9.0,0.4,0.0,1.5,0.0,3000.0,1,3,3000,3,0,1,"反擊　SP2　領域",""
307004303,1,1,1,0,0,40.0,9.0,1.2,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"反擊　SP2　攻擊",""
307004304,1,8,3,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"反擊　SP2　麻痺",""
307004305,1,10,10,1,0,2.0,40.0,0.0,11.0,0.0,0.0,1.0,2,3,-1,7,0,1,"反擊　SP2　攻擊增益",""
307005301,1,18,1,307005302,0,0.3,0.0,4.0,0.0,0.0,0.0,0.0,1,1,-1,7,0,1,"反擊　SP3　蓄力",""
307005302,1,36,3,0,0,0.0,9.0,0.4,0.0,1.5,0.0,3000.0,1,3,3000,3,0,1,"反擊　SP3　領域",""
307005303,1,1,1,0,0,40.0,9.0,1.2,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"反擊　SP3　攻擊",""
307005304,1,8,3,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"反擊　SP3　麻痺",""
307005305,1,10,10,1,0,2.0,40.0,0.0,11.0,0.0,0.0,1.0,2,3,-1,7,0,1,"反擊　SP3　攻擊增益",""
307008101,1,46,1,1,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
307008201,1,1,1,0,0,50.0,15.0,1.2,0.002,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
307008202,1,3,3,0,0,3000.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,3000,3,0,99,"",""
307008301,1,18,1,307008302,0,0.01,0.0025,5.0,0.0,0.0,0.0,0.0,1,1,-1,7,0,1,"",""
307008302,1,36,3,0,0,0.0,9.0,0.4,0.0,1.5,0.0,3000.0,1,3,3000,3,0,1,"",""
307008303,1,1,1,0,0,40.0,5.0,1.2,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
307008304,1,8,3,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"加速",""
307008305,1,10,10,1,0,2.0,40.0,0.0,11.0,0.0,0.0,1.0,2,3,-1,7,0,1,"物理攻擊增益",""
307008306,1,8,1,0,0,0.5,0.0,5.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"造成緩速",""
307008401,1,17,3,0,0,100.0,0.0,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"行動模式變更",""
307008402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"觸發效果",""
307008403,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
307008404,1,22,1,30701102,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"物理攻擊增益",""
307008501,1,17,3,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"行動模式變更",""
307008502,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307008503,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
307008504,1,22,1,30701502,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
307008601,1,1,1,0,0,270.0,10.0,0.5,0.02,0.0,2.0,10000.0,1,1,3000,3,0,3,"",""
307100101,1,46,1,1,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"Ub_全體物理傷害",""
307100201,1,7,3,0,2,850.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2160,11,0,1,"",""
307100202,1,38,11,1,0,1000.0,36.0,6.0,0.0,270.0,0.0,0.0,1,1,2160,11,0,99,"使域中敵人的物理攻擊力下降",""
307100203,1,36,3,3,0,1000.0,0.0,0.0,0.0,6.5,0.0,270.0,1,3,2160,11,0,99,"對領域中敵人造成持續物理傷害",""
307100204,1,38,51,1,0,10.0,3.6,6.0,0.0,270.0,0.0,0.0,1,1,2160,11,0,99,"使領域中敵人的迴避降低",""
307100205,1,49,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,985,3,0,99,"重置領域內敵人的增益效果",""
307100301,1,10,80,1,0,1.0,10.0,0.0,6.0,0.0,0.0,0.0,2,3,0,7,0,1,"使自己的TP上升提升{0}",""
307100302,1,46,1,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,450,4,0,99,"450 的範圍物理傷害",""
307100401,1,46,1,1,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,1,"對範圍內最前方的物理傷害",""
307101101,1,46,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,300,3,0,99,"UB_範圍物理傷害",""
307101102,1,3,3,0,0,200.0,0.0,1500.0,0.0,0.0,0.0,0.0,1,1,300,3,0,99,"擊退",""
307101103,1,46,1,1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,550,3,0,99,"UB_範圍物理傷害",""
307101104,1,3,3,0,0,200.0,0.0,1500.0,0.0,0.0,0.0,0.0,1,1,550,3,0,99,"擊退",""
307101105,1,46,1,1,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"Ub_全體物理傷害",""
307101106,1,3,3,0,0,1000.0,0.0,1500.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"擊退",""
307101201,1,7,3,0,2,850.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2160,11,0,1,"",""
307101202,1,38,31,2,0,40.0,0.0,7.0,0.0,270.0,0.0,0.0,1,1,2160,11,0,99,"大幅度降低領域內敵人的魔法攻擊力",""
307101203,1,36,4,4,0,2000.0,0.0,0.0,0.0,7.5,0.0,270.0,1,3,2160,11,0,99,"對領域中敵人造成持續魔法傷害",""
307101204,1,38,11,2,0,40.0,0.0,7.0,0.0,270.0,0.0,0.0,1,1,2160,11,0,99,"大幅度降低領域內敵人的物理攻擊力",""
307101205,1,13,0,0,0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,1,2,9999,16,0,2,"使魔法攻擊力最高的2名角色沉默",""
307101301,1,46,1,1,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,1,"對範圍內最前方的物理傷害",""
307101401,1,46,1,1,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,2,0,1,"範圍內隨機造成物理傷害",""
307102201,1,3,3,0,0,1000.0,0.0,1500.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"擊退",""
307102202,1,15,2,800100111,1,0.0,0.0,-1.0,0.0,1.0,460.0,460.0,2,1,0,7,0,1,"召喚",""
307102203,1,15,2,800100112,1,0.0,0.0,1.0,0.0,1.0,480.0,480.0,2,1,0,7,0,1,"召喚",""
307102204,1,15,2,800100113,1,0.0,0.0,2.0,0.0,1.0,440.0,440.0,2,1,0,7,0,1,"召喚",""
307102301,1,46,2,1,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"對全體敵人造成剩餘 HP 的比例傷害",""
307200101,1,23,100,307200103,307200102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
307200102,1,1,2,0,0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,1,3,0,1,0,0,"",""
307200103,1,46,1,2,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,1,0,0,"",""
307200104,1,23,100,0,307200105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
307200105,1,8,8,0,0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,1,3,0,1,0,0,"",""
307200201,1,1,2,0,0,10.0,5.0,0.5,0.0,0.0,0.0,0.0,1,3,3000,3,0,3,"",""
307200202,1,23,502,307200203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,3,"",""
307200203,1,8,8,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
307200301,1,1,2,0,0,6.8,6.8,0.54,0.0,0.0,0.0,0.0,1,1,500,3,0,99,"",""
307200302,1,9,1,0,0,0.8,0.8,12.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
